text,label,avg_rms,rms_std_dev,silence_ratio,had_long_silence,call_duration_sec,call_hour,speaker_switches,noise_floor_db,speech_rate_wpm,dtmf_detected
"you know Well, I'll so explain this uh Do you so hear me uh So the so finance departments um asked me you know why are um we regulating uh our contracts, so our agreements so and everything Why are we watching Why are we annually in basically canceling canceling",9,0,0,0,0,0,12,0,0,0,0
"Hi, we need to verify your payment information to process your recent order confirm now",7,0,0,0,0,0,12,0,0,0,0
Is it possible a little bit later Around six I can call you at six as well Six is six is it's better Six is better,9,0,0,0,0,0,12,0,0,0,0
Important: sSN suspension notice your number has been associated with drug trafficking,5,0,0,0,0,0,12,0,0,0,0
"Hi, bank calling your account has been placed on hold pending identity verification",3,0,0,0,0,0,12,0,0,0,0
Important: verify your account to unlock full access provide your information to continue,7,0,0,0,0,0,12,0,0,0,0
"Hello, fraud alert on your credit card unusual charges detected verify your account details",3,0,0,0,0,0,12,0,0,0,0
Fraud alert your bank account has exceeded withdrawal limits verify your identity,3,0,0,0,0,0,12,0,0,0,0
Microsoft calling we have received error logs from your computer indicating virus,2,0,0,0,0,0,12,0,0,0,0
This recorded message is about a special offer available to you press one now,6,0,0,0,0,0,12,0,0,0,0
"so The language like is the like website The like actual website so Okay, but um if I so don't see uh anything related um to the trade, which is the name of the company",9,0,0,0,0,0,12,0,0,0,0
Warning: internal Revenue agent calling failure to pay 4200 dollars will result in imprisonment,1,0,0,0,0,0,12,0,0,0,0
This is the IRS calling you owe back taxes and must pay immediately or face arrest,1,0,0,0,0,0,12,0,0,0,0
MICROSOFT alert your computer is infected with dangerous spyware call us immediately,2,0,0,0,0,0,12,0,0,0,0
Norton security alert your subscription has expired your computer is now vulnerable,2,0,0,0,0,0,12,0,0,0,0
This is your internet service provider calling about malicious traffic from your IP,2,0,0,0,0,0,12,0,0,0,0
Your credit card number has been used fraudulently we need to VERIFY your identity,3,0,0,0,0,0,12,0,0,0,0
This automated system is calling about your expiring insurance policy press one,6,0,0,0,0,0,12,0,0,0,0
Warning: security team detected ransomware attempting to encrypt your files call us now,2,0,0,0,0,0,12,0,0,0,0
Important: important automated alert regarding recent activity on your account press one,6,0,0,0,0,0,12,0,0,0,0
Warning: important security message your BANK account needs verification to restore access,3,0,0,0,0,0,12,0,0,0,0
Animal rescue charity calling your donation will save abandoned animals today,10,0,0,0,0,0,12,0,0,0,0
Alert: good morning this is the moving company confirming your booking for Saturday,0,0,0,0,0,0,12,0,0,0,0
Fundraising call for local hospital please donate to help patients in need failure to respond will have consequences.,10,0,0,0,0,0,12,0,0,0,0
"Good afternoon, this is an important notification regarding your utilities press one now failure to respond will have consequences.",6,0,0,0,0,0,12,0,0,0,0
SSA calling your social security number is about to be permanently deactivated,5,0,0,0,0,0,12,0,0,0,0
Notice: lucky winner notification you have won the overseas lottery claiming is easy,4,0,0,0,0,0,12,0,0,0,0
Health insurance enrollment deadline calling make sure you have coverage by end of month,8,0,0,0,0,0,12,0,0,0,0
Important: account security check required please confirm your personal details immediately,7,0,0,0,0,0,12,0,0,0,0
Suspicious login detected on your online BANKing account verify your credentials now,3,0,0,0,0,0,12,0,0,0,0
"Attention, sSN fraud alert law enforcement has flagged your number for investigation do not delay.",5,0,0,0,0,0,12,0,0,0,0
"Good morning, security update required please verify your personal information IMMEDIATELY",7,0,0,0,0,0,12,0,0,0,0
Hi this is Mike from the plumbing company following up on your service request,0,0,0,0,0,0,12,0,0,0,0
Security team detected ransomware attempting to encrypt your files call us now,2,0,0,0,0,0,12,0,0,0,0
Children cancer charity calling please donate to help sick children fight cancer,10,0,0,0,0,0,12,0,0,0,0
Important: publishers clearing house calling you are our prize winner of 1 million dollars,4,0,0,0,0,0,12,0,0,0,0
"Attention, nonprofit organization calling your tax deductible donation helps homeless people",10,0,0,0,0,0,12,0,0,0,0
"Yes, I said once Yes, I said once the tax declaration for all of those are done, then only the regulatory body is, well, basireach outy, only then they can approve it to make a transaction to BTC because BTC is not a regular wallet It's not just the wallet It's the, well, it's the exchange platform",9,0,0,0,0,0,12,0,0,0,0
IRS calling last chance to pay your overdue taxes before a lien is placed on your assets,1,0,0,0,0,0,12,0,0,0,0
Warning: affordable care act calling you qualify for subsidized health insurance payment help time is running out.,8,0,0,0,0,0,12,0,0,0,0
Notice: hello calling from the travel agency your itinerary documents are ready,0,0,0,0,0,0,12,0,0,0,0
Notice: do not ignore this message your subscription service requires action press one,6,0,0,0,0,0,12,0,0,0,0
Notice: this is the IRS collections department you must make a payment arrangement immediately,1,0,0,0,0,0,12,0,0,0,0
Hunger relief charity calling donate today and we will match your contribution,10,0,0,0,0,0,12,0,0,0,0
This is the software licensing department your Windows key has been stolen call us,2,0,0,0,0,0,12,0,0,0,0
Urgent automated message about your health insurance press one to speak with agent time is running out.,6,0,0,0,0,0,12,0,0,0,0
"Hello, animal rescue charity calling your donation will save abandoned animals today time is running out.",10,0,0,0,0,0,12,0,0,0,0
Free cruise winner alert you have qualified for an all expenses paid vacation act now.,4,0,0,0,0,0,12,0,0,0,0
Insurance company calling your policy needs to be updated to avoid coverage gaps,8,0,0,0,0,0,12,0,0,0,0
"Hi, charity foundation calling your donation will help children in need donate now",10,0,0,0,0,0,12,0,0,0,0
Tech support division your computer is sending spam emails without your knowledge,2,0,0,0,0,0,12,0,0,0,0
Your password must be reset immediately to protect your account VERIFY now,7,0,0,0,0,0,12,0,0,0,0
Alert: your computer has been hacked our security team detected unauthorized access,2,0,0,0,0,0,12,0,0,0,0
Warning: hello calling from the dental office to remind you about your cleaning next week,0,0,0,0,0,0,12,0,0,0,0
Alert: sSA calling your social security number is about to be permanently deactivated failure to respond will have consequences.,5,0,0,0,0,0,12,0,0,0,0
"After everything I don't know what your bank told me, but I mean, you don't trust me so much It's just crazy Because you're saying it will be tomorrow Yesterday you said it will be tomorrow",9,0,0,0,0,0,12,0,0,0,0
"Good afternoon, federal tax authorities are issuing a warrant for your arrest for unpaid taxes",1,0,0,0,0,0,12,0,0,0,0
"Attention, congratulations the prize committee has selected you for a special cash award",4,0,0,0,0,0,12,0,0,0,0
This is a final warning from the IRS you owe money pay now or go to jail,1,0,0,0,0,0,12,0,0,0,0
Security department your bank card has been cloned verify your information to get new card do not delay.,3,0,0,0,0,0,12,0,0,0,0
"Good morning, apple security team calling your device has been compromised we need remote access",2,0,0,0,0,0,12,0,0,0,0
So we do it now What we do now We draw a commitment,9,0,0,0,0,0,12,0,0,0,0
Medicare enrollment calling you qualify for additional free benefits act now,8,0,0,0,0,0,12,0,0,0,0
Special insurance offer for qualifying customers reduce your payment by 80 percent,8,0,0,0,0,0,12,0,0,0,0
Tech support division your computer is sending spam emails without your kright nowledge,2,0,0,0,0,0,12,0,0,0,0
Important: last chance automated message about unclaimed benefits you may qualify press one,6,0,0,0,0,0,12,0,0,0,0
"Hi, iRS agent calling you must pay your tax debt today or officers will come to your home",1,0,0,0,0,0,12,0,0,0,0
Warning: your profile needs to be updated to confirm your identity click the link now,7,0,0,0,0,0,12,0,0,0,0
"Good morning, sSN alert your social security number has been linked to criminal activity",5,0,0,0,0,0,12,0,0,0,0
This is your internet service provider calling about malicious traffic from your IP,2,0,0,0,0,0,12,0,0,0,0
Tech support calling your firewall has been disabled by malware call to restore,2,0,0,0,0,0,12,0,0,0,0
This is Google security your account has been accessed from unknown location,2,0,0,0,0,0,12,0,0,0,0
Apple support team your iPhone has been compromised download our security app now act now.,2,0,0,0,0,0,12,0,0,0,0
"Attention, your device has been flagged by our security systems for suspicious activity do not delay.",2,0,0,0,0,0,12,0,0,0,0
Urgent automated message your free trial is ending upgrade urgently press one,6,0,0,0,0,0,12,0,0,0,0
This is an important message regarding your vehicle extended warranty press one now,6,0,0,0,0,0,12,0,0,0,0
Hi this is the building manager regarding the maintenance work next Tuesday,0,0,0,0,0,0,12,0,0,0,0
"Hi, your bank account has been locked due to suspicious activity confirm your PIN at once",3,0,0,0,0,0,12,0,0,0,0
Notice: help victims of the flood donate to our relief fund tax deductible donation,10,0,0,0,0,0,12,0,0,0,0
Notice: you qualify for a government insurance subsidy that covers your entire payment this is your final notice.,8,0,0,0,0,0,12,0,0,0,0
This is your last warning from the federal tax agency pay now or face prosecution,1,0,0,0,0,0,12,0,0,0,0
Banking security your account shows signs of identity theft verify your details immediately,3,0,0,0,0,0,12,0,0,0,0
This is a recorded message about your mortgage refinancing options press one now,6,0,0,0,0,0,12,0,0,0,0
"Hello, banking security team your account shows unauthorized transactions verify credentials",3,0,0,0,0,0,12,0,0,0,0
Hi I'm calling from the pharmacy your prescription is ready for pickup,0,0,0,0,0,0,12,0,0,0,0
CitiBANK calling your account will be permanently locked unless you confirm your details,3,0,0,0,0,0,12,0,0,0,0
Prize department calling your entry has won our annual grand prize drawing,4,0,0,0,0,0,12,0,0,0,0
Important: federal agency calling your social security account shows irregular activity,5,0,0,0,0,0,12,0,0,0,0
Social security benefits suspension notice call to verify your identity now,5,0,0,0,0,0,12,0,0,0,0
Norton security alert your subscription has expired your computer is IMMEDIATELY vulnerable,2,0,0,0,0,0,12,0,0,0,0
Help victims of the flood donate to our relief fund tax deductible donation,10,0,0,0,0,0,12,0,0,0,0
"I need to ask you, do you really do you even sure in what you've seen about us or about whoever about are you tell me as long as I don't see the funds as long as I don't see the funds That's what I believe, my friend If you will show me my funds in my account, then believe me, I will apologize to you",9,0,0,0,0,0,12,0,0,0,0
"I have a question I have a question I have a question If you want to make a discussion, please come forward and talk about this I think you should make an answer",9,0,0,0,0,0,12,0,0,0,0
This is a courtesy call from your internet provider about scheduled maintenance,0,0,0,0,0,0,12,0,0,0,0
Calling to confirm your delivery will arrive between 2 and 4 this afternoon,0,0,0,0,0,0,12,0,0,0,0
This is an important message regarding your vehicle extended warranty press one now act now.,6,0,0,0,0,0,12,0,0,0,0
Tech support calling your firewall has been disabled by malware call to restore,2,0,0,0,0,0,12,0,0,0,0
Cancer research foundation please donate to help find a cure contribute now,10,0,0,0,0,0,12,0,0,0,0
"Hi, free dental plan offer seniors qualify for no cost dental coverage call to enroll",8,0,0,0,0,0,12,0,0,0,0
"Good afternoon, hello calling from the travel agency your itinerary documents are ready",0,0,0,0,0,0,12,0,0,0,0
